AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Christian Brandstetter,SMART EDUCATION CONCEPT FOR PRODUCT DEVELOPMENT TEAMS IN AGILE INNOVATION PROJECTS,2020.0,"['Albert Albers', 'Christian Brandstetter', 'C Brandstetter', 'C Hahn…', 'Katharina Duehr', 'Manuel Niever', 'Carsten Hahn', 'M Niever']",Conference Paper, Digital Proceedings of …,,,1.0,
Christian Brandstetter,Feed and food databases in LCA-an example of implementation.,2014.0,"['A Liedke', ' S Deimling', ' T Rehl', ' U Bos…']",, Proceedings of the,,,3.0,2022-04-06
Christian Brandstetter,Transnational entrepreneurship: a new perspective on a cooperative approach towards cross-border entrepreneurship,8556.0,"['Roman Kerres', 'Christian Brandstetter', 'Carsten Hahn', 'C Brandstetter']",Article,10.30958/ajbe.7-3-4,,10.30958/ajbe.7-3-4,,
Christian Brandstetter,Life Cycle Assessment of Selected Molecular Sorting Demonstrators,2016.0,"['F Gehring', ' JP Lindner', ' CP Brandstetter…']",, Chemie Ingenieur …,,,,2022-04-06
Christian Brandstetter,Ökologische Bewertung ausgewählter Molecular‐Sorting‐Demonstratoren,2016.0,"['F Gehring', ' JP Lindner', ' CP Brandstetter…']",, Chemie Ingenieur …,,,1.0,2022-04-06
Christian Brandstetter,INTRA rł+ Integration und Transfer der rł-Fördermaßnahme–Ergebnisse der Begleitforschung,,"['A Dürkoop', ' S Albrecht', ' P Büttner', ' CP Brandstetter… ']",,,,,,2022-04-06
Stefan Reinhard,[HTML][HTML] Specific structural and compositional properties of (GaIn)(NAs) and their influence on optoelectronic device performance,2004.0,"['K Volz', ' T Torunski', ' B Kunert', ' O Rubel', ' S Nau…']",, Journal of crystal …,,,49.0,2022-04-06
Stefan Reinhard,Pruritus is associated with severely impaired quality of life in patients with primary sclerosing cholangitis,2014.0,"['DN Gotthardt', ' C Rupp', ' M Bruhin…']",, European journal of …,,,31.0,2022-04-06
Stefan Reinhard,Tumour budding/T cell infiltrates in colorectal cancer: proposal of a novel combined score,2020.0,"['H Dawson', ' L Christe', ' M Eichmann', ' S Reinhard…']",, …,,,7.0,2022-04-06
Stefan Reinhard,Systematic Investigation of SARS-CoV-2 Receptor Protein Distribution along Viral Entry Routes in Humans,2022.0,"['K Bräutigam', ' S Reinhard', ' JA Galván', ' M Wartenberg…']",, Respiration,,,,2022-04-06
Stefan Reinhard,Green semiconductor disk laser with 0.7 W cw output power,2005.0,"['S Lutgen', ' M Kuehnelt', ' U Steegmueller…']",,,,,23.0,2022-04-06
Stefan Reinhard,[HTML][HTML] Abstract P5-02-01: Analytical validation and prognostic potential of an automated digital scoring protocol for Ki67: An international Ki67 working group study,2020.0,"['B Acs', ' SCY Leung', ' KM Kidwell', ' I Arun…']",, Cancer research …,,,1.0,2022-04-06
Stefan Reinhard,"Room‐temperature laser operation of a (Ga, In) As/Ga (As, Bi)/(Ga, In) As W‐type laser diode",2022.0,"['T Hepp', ' J Lehr', ' R Günkel', ' O Maßmeyer…']",, Electronics …,,,,2022-04-06
Stefan Reinhard,Multiwatt semiconductor disk lasers for near-infrared wavelengths,2004.0,"['P Brick', ' S Lutgen', ' T Albrecht', ' W Reill…']",, … Lasers and Laser …,,,6.0,2022-04-06
Stefan Reinhard,Temperature-dependent spectral properties of (GaIn) As/Ga (AsSb)/(GaIn) As W-quantum well heterostructure lasers,2020.0,"['C Fuchs', ' A Baeumner', ' A Brueggemann…']",, arXiv preprint arXiv …,,,,2022-04-06
Stefan Reinhard,Low-threshold operation of GaAs-based (GaIn) As/Ga (AsSb)/(GaIn) As W-quantum well lasers emitting in the O-band,2020.0,"['C Fuchs', ' I Limame', ' S Reinhard', ' J Lehr', ' J Hader…']",, arXiv preprint arXiv …,,,,2022-04-06
Stefan Reinhard,Physical properties of Ga (NAsP)/GaP QW lasers grown by MOVPE,2010.0,"['N Hossain', ' SR Jin', ' SJ Sweeney…']",, Annual …,,,2.0,2022-04-06
Stefan Reinhard,"Room temperature laser emission of (Ga, In)(N, As)/Ga (As, Sb)/(Ga, In)(N, As) type‐II 'W'quantum well heterostructures",,"['J Lehr', ' C Ritter', ' S Reinhard', ' A Ruiz Perez…']",,,,,,2022-04-06
Stefan Reinhard,Crosslanguage Refactoring between Java and Groovy,2009.0,"['S Reinhard', ' S Sidler ']",,,,,,2022-04-06
Stefan Reinhard,Low threshold (GaIn)(NAs) semiconductor disk laser emitting at 1260nm,2007.0,"['W Diehl', ' B Kunert', ' S Reinhard', ' P Brick…']",, … Conference on Lasers …,,,,2022-04-06
Stefan Reinhard,Primär Sklerosierende Cholangitis–Ein Heidelberger Patientenkollektiv,2012.0,['RN Stefan '],,,,,,2022-04-06
Stefan Reinhard,III/V 半導體,2014.0,"['B KUNERT', ' J KOCH', ' S REINHARD', ' K VOLZ', ' W STOLZ ']",,,,,,2022-04-06
Stefan Reinhard,Entertainment: A Cross-Cultural Examination.,1979.0,"['HD Fischer', ' SR Melnik ']",,,,,48.0,2022-04-06
Stefan Reinhard,International Communications,1979.0,"['RJ Crane', ' A Smith', ' G Wettig', ' A Mattelart', ' S Siegelaub… ']",,,,,,2022-04-06
Stefan Reinhard,"Gold-Katalyse in mizellaren Systemen: Weiterentwicklung, Anwendung und neue Aufgaben",2014.0,['SRK Minkler '],,,,,,2022-04-06
Marcus Strand,Using an attributed 2D-grid for next-best-view planning on 3D environment data for an autonomous robot,2008.0,"['M Strand', ' R Dillmann']",,International Conference on Information and Automation,,,31.0,2022-04-06
Marcus Strand,Vision and ToF-based driving assistance for a personal transporter,2009.0,"['T Schamm', ' M Strand', ' T Gumpp', ' R Kohlhaas', ' JM Zollner', ' R Dillmann']",,International Conference on Advanced Robotics,,,25.0,2022-04-06
Marcus Strand,Autonomous robot navigation in human-centered environments based on 3D data fusion,2007.0,"['P Steinhaus', ' M Strand', ' R Dillmann']",,Eurasip Journal on Advances in Signal Processing,,,19.0,2022-04-06
Marcus Strand,Range image registration using an octree based matching strategy,2007.0,"['M Strand', ' F Erb', ' R Dillmann']",,International Conference on Mechatronics and Automation,,,17.0,2022-04-06
Marcus Strand,Proceedings of the 2011 IEEE International Conference on Robotics and Biomimetics,2011.0,"['Z Xue', ' S Xia', ' M Strand', ' JM Zoellner', ' R Dillmann']",,,,,8.0,2022-04-06
Marcus Strand,Segmentation and approximation of objects in pointclouds using superquadrics,2009.0,"['M Strand', ' R Dillmann']",,International Conference on Information and Automation,,,8.0,2022-04-06
Marcus Strand,Using superquadrics for the approximation of objects and its application to grasping,2010.0,"['M Strand', ' Z Xue', ' M Zoellner', ' R Dillmann']",,The IEEE International Conference on Information and Automation,,,7.0,2022-04-06
Marcus Strand,Energy Efficient Driving and Operation Strategies Based on Situation Awareness and Reasoning,2012.0,"['D Nienhüser', ' T Bär', ' R Kohlhaas', ' T Schamm', ' J Zimmermann', ' T Gumpp', ' ...']",,Oldenbourg Wissenschaftsverlag GmbH,,,4.0,2022-04-06
Marcus Strand,Szenenbasierte Fahrstilerkennung durch probabilistische Auswertung von Fahrzeugdaten,2012.0,"['T Bär', ' J Aidel', ' M Strand', ' JM Zöllner']",,Tagung Fahrerassistenz,,,4.0,2022-04-06
Marcus Strand,Control of an autonomous personal transporter towards moving targets,2009.0,"['M Strand', ' T Schamm', ' A Benazza', ' T Kerscher', ' M Zöllner', ' R Dillmann']",,IEEE Workshop on Advanced Robotics and its Social Impacts,,,4.0,2022-04-06
Marcus Strand,3D-Environment Modeling using an autonomous Robot,2008.0,"['M Strand', ' R Dillmann']",,IARP-Workshop on Environmental Maintenance & Protection,,,4.0,2022-04-06
Marcus Strand,"Continuous evaluation of methods for sensor data fusion of video-based driver assistance systems, using virtual road tests",2010.0,"['C Miquet', ' J Henning', ' B Schick', ' T Bär', ' M Strand', ' JM Zöllner', ' D Nienhüser', ' ...']",,International Symposium on Advanced Vehicle Control,,,3.0,2022-04-06
Marcus Strand,"The Elastic View Graph Framework for Autonomous, Surface-based 3D-SLAM Part II: Global Layer and Experiments (Schritthaltendes flächenbasiertes 3D-SLAM mit elastisch …",2007.0,"['P Kohlhepp', ' M Strand', ' G Bretthauer', ' R Dillmann']",,at-Automatisierungstechnik,,,3.0,2022-04-06
Marcus Strand,"The Elastic View Graph Framework for Autonomous, Surface-based 3D-SLAM Part I: Concept and Local Layer (Schritthaltendes flächenbasiertes 3D-SLAM mit elastisch gekoppelten …",2007.0,"['P Kohlhepp', ' M Strand', ' G Bretthauer', ' R Dillmann']",,at-Automatisierungstechnik,,,3.0,2022-04-06
Marcus Strand,Which deep artifical neural network architecture to use for anomaly detection in Mobile Robots kinematic data?,2019.0,"['O Rettig', ' S Müller', ' M Strand', ' D Katic']",,Machine Learning for Cyber Physical Systems,,,2.0,2022-04-06
Marcus Strand,A ray-shooting based quality measurement for grasping and manipulation,2011.0,"['Z Xue', ' S Xia', ' M Strand', ' JM Zoellner', ' R Dillmann']",,IEEE International Conference on Robotics and Biomimetics,,,2.0,2022-04-06
Marcus Strand,Flexible fusion of 2D images and 3D time of flight data using plane segmentation,2010.0,"['R Kohlhaas', ' T Schamm', ' M Strand', ' JM Zöllner']",,IEEE Conference on Multisensor Fusion and Integration,,,2.0,2022-04-06
Marcus Strand,Grid based next best view planning for an autonomous robot in indoor environments,2010.0,"['M Strand', ' R Dillmann']",,Proceedings of the Fourth International Workshop on Robotics for Risky …,,,2.0,2022-04-06
Marcus Strand,Range image registration using an octree based matching strategy,2002.0,"['F Erb', ' M Strand', ' R Dillmann']",,Proceedings of the IEEE International Conference on Mechatronics and …,,,2.0,2022-04-06
Marcus Strand,Classification of 3D structures based on an object detection for facade elements in multiple views during the reconstruction process,2019.0,"['R Baumann', ' JF Evers-Senne', ' M Strand']",,IEEE International Conference on Industrial Cyber Physical Systems …,,,1.0,2022-04-06
Marcus Strand,Unsupervised Hump Detection for Mobile Robots Based on Kinematic Measurements and Deep-Learning Based Autoencoder,2018.0,"['O Rettig', ' S Müller', ' M Strand', ' D Katic']",,International Conference on Intelligent Autonomous Systems,,,1.0,2022-04-06
Marcus Strand,Autonomous Navigation of a Personal Transporter within Moving Human Groups Using Reactive Control,2013.0,"['F Steinhardt', ' M Strand', ' JM Zöllner']",,Intelligent Autonomous Systems,,,1.0,2022-04-06
Marcus Strand,Special Issue on Intelligent Autonomous Systems,2021.0,"['MH Ang', ' J Miura', ' M Strand']",,Advanced Robotics,,,,2022-04-06
Marcus Strand,Intelligent Autonomous Systems 15: Proceedings of the 15th International Conference IAS-15,2018.0,"['M Strand', ' R Dillmann', ' E Menegatti', ' S Ghidoni']",,Springer,,,,2022-04-06
Marcus Strand,Simulation and Transfer of Reinforcement Learning Algorithms for Autonomous Obstacle Avoidance,2018.0,['M Strand'],,Intelligent Autonomous Systems Proceedings of the International …,,,,2022-04-06
Marcus Strand,Towards a Stair Climbing Robot System Based on a Re-configurable Linkage Mechanism,2018.0,"['OEFE Labib', ' SW El-Safty', ' S Mueller', ' T Haalboom', ' M Strand']",,International Conference on Intelligent Autonomous Systems,,,,2022-04-06
Marcus Strand,Simulation and Transfer of Reinforcement Learning Algorithms for Autonomous Obstacle Avoidance,2018.0,"['M Lenk', ' P Hilsendegen', ' SM Müller', ' O Rettig', ' M Strand']",,International Conference on Intelligent Autonomous Systems,,,,2022-04-06
Marcus Strand,I Believe I Can Fly—Gesture-Driven Quadrotor Control Based on a Fuzzy Control System,2016.0,"['L Spohn', ' M Bergen', ' N Benz', ' D Vonscheidt', ' HJ Haubner', ' M Strand']",,International Conference on Intelligent Autonomous Systems,,,,2022-04-06
Marcus Strand,Advanced evaluation of information fusion for perceptive driver assistance systems based on an environment and driving simulation,2010.0,"['M Strand', ' M Ziegenmeyer', ' T Bär', ' D Nienhüser', ' T Schamm', ' T Gumpp', ' ...']",,Tagung Fahrerassistenz,,,,2022-04-06
Marcus Strand,Advanced technical cognitive systems for mobility assistance.,2010.0,"['JM Zöllner', ' T Schamm', ' D Nienhüser', ' T Gumpp', ' F Steinhardt', ' T Bär', ' ...']",,KIT-Nachwuchswissenschaftler-Symposium,,,,2022-04-06
Marcus Strand,Autonome 3D-Umweltmodellierung von Innenräumen auf Basis von dichten Tiefenbildern,2008.0,['M Strand'],,,,,,2022-04-06
Marcus Strand,10: 40-12: 00 Session A: Mobile Robotics,,"['L Xuemei', ' KC Kwong', ' L Jincheng', ' J Liangzhong', ' Z Dehuai', ' GH Li', ' ...']",,,,,,2022-04-06
Marcus Strand,Autonomous 3D Modelling using Laser Range Data and monocular Vision,,"['M Strand', ' R Dillmann']",,,,,,2022-04-06
Albrecht Nick,Improved Acoustic Behavior of Interior Parts of Renewable Resources in the Automotive Industry.,2002.0,"['A Nick', ' U Becker', ' W Thoma']",, Journal of Polymers & the …,,,80.0,2022-04-06
Thomas Freytag,[HTML][HTML] Syntax highlighting in business process models,2011.0,"['HA Reijers', ' T Freytag', ' J Mendling', ' A Eckleder']",, Decision Support Systems,,,128.0,2022-04-06
Thomas Freytag,WoPeD 2.0 goes BPEL 2.0.,2008.0,"['A Eckleder', ' T Freytag']",, AWPN,,,19.0,2022-04-06
Thomas Freytag,Woped–workflow petri net designer,2005.0,['T Freytag'],, University of Cooperative Education,,,18.0,2022-04-06
Thomas Freytag,Visualizing the soundness of workflow nets,2006.0,"['C Flender', ' T Freytag']",, Algorithms and Tools for Petri Nets (AWPN …,,,16.0,2022-04-06
Thomas Freytag,A partial-order-based simulation and validation approach for high-level Petri nets,1997.0,"['J Desel', ' T Freytag', ' A Oberweis…']",, IMACS World …,,,8.0,2022-04-06
Thomas Freytag,Realtime detection and coloring of matching operator nodes in workflow nets,2009.0,"['A Eckleder', ' T Freytag', ' J Mendling…']",, Algorithms and Tools for …,,,6.0,2022-04-06
Thomas Freytag,Causal-semantic-based simulation and validation of high-level Petri nets,1997.0,"['J rg Desel', ' T Freytag', ' A Oberweis ']",,,,,7.0,2022-04-06
Thomas Freytag,"WoPeD-A"" Proof-of-Concept"" platform for experimental BPM research projects",2017.0,"['T Freytag', ' P Allgaier', ' A Burattin…']",, … Conference on Business …,,,4.0,2022-04-06
Thomas Freytag,"Prozesse, Simulation und Eigenschaften netzmodellierter Systeme",1997.0,"['J Desel', ' T Freytag', ' A Oberweis']",, Entwurf komplexer …,,,15.0,2022-04-06
Thomas Freytag,[BOOK][B] Software-Validierung durch Auswertung von Petrinetz-Abläufen,2001.0,['T Freytag '],,,,,14.0,2022-04-06
Thomas Freytag,How to construct maximal conflict free processes from Petri net simulations,1998.0,['T Freytag'],, Conference Proceedings. IEEE …,,,1.0,2022-04-06
Thomas Freytag,NLP as a Service: An API to Convert between Process Models and Natural Language Text,2021.0,"['T Freytag', ' B Kanzler', ' N Leger', ' D Semling ']",,,,,,2022-04-06
Thomas Freytag,VIPtool-Ein halbordnungsbasiertes Simulations-und Validationswerkzeug für Petrinetze,,['T Freytag'],,,,,4.0,2022-04-06
Thomas Freytag,Frontiers of Process Aware Systems (FoPAS) Workshop Organizers,,"['M Adams', ' AV Hence', ' A ter Hofstede', ' M de Leoni… ']",,,,,,2022-04-06
Thomas Freytag,high-level Petri nets,,"['J Desel', ' T Freytag', ' A Oberweis', ' T Zimmer ']",,,,,,2022-04-06
Thomas Freytag,CONSOLIDATED MODEL OF PROCEDURES FOR WORKFLOW MANAGEMENT,,"['T Freytag', ' W Santos ']",,,,,,2022-04-06
Thomas Freytag,[BOOK][B] Überwachen und Strafen: Neuere Entwicklungen im Justizvollzug Surveiller et punir: nouvelles évolutions dans l'exécution des sanctions pénales,2018.0,"['F Bretschneider', ' J Falxa', ' A Isenhardt', ' U Hostettler… ']",,,,,,2022-04-06
Thomas Freytag,International Reviewers,,"[""AK A'ain"", ' G Abbas', ' IA Halin', ' RA Rahim', ' AA Abdullah… ']",,,,,,2022-04-06
Thomas Freytag,"U ΠS= U ΠT= 0, und Z ÇS UU xT UU eine irre",,['T Freytag '],,,,,,2022-04-06
Thomas Freytag,ISMS 2011,,"[""AK A'ain"", ' G Abbas', ' M Askari', ' MZ Abd Rozan', ' NA Aziz… ']",,,,,,2022-04-06
Katja Wengler,"The systems biology markup language (SBML) level 3 package: layout, version 1 core",2015.0,"['R Gauges', ' U Rost', ' S Sahle', ' K Wengler…']",, Journal of Integrative …,,,21.0,2022-04-06
Katja Wengler,"SBML level 3 package: render, version 1, release 1",2018.0,"['FT Bergmann', ' SM Keating', ' R Gauges…']",, Journal of Integrative …,,,14.0,2022-04-06
Katja Wengler,SBML Level 3 Package: Layout ('layout'),2013.0,"['R Guages', ' U Rost', ' S Sahle', ' K Wengler', ' FT Bergmann ']",,,,,,2022-04-06
Katja Wengler,Lernförderliche Gestaltung des Ankom-mens und der Kollaboration Studierender in der synchronen Online-Lehre zur Steigerung des Student Engagement,,"['S Sachsenmaier', ' K Wengler']",, … ,,,,2022-04-06
